measure_id,oid,measure_name,value,value_label,measure_date,device_name,event_id,event_variable,event_operator,event_reference_value
194063211,1.3.6.1.4.1.31946.4.2.6.4.0,maxTargetPower.0,1100.0,1100,2024-07-03 00:46:17,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194063212,1.3.6.1.4.1.31946.4.2.6.10.49.0,maxTemperature.0,36.1,36.1,2024-07-03 00:46:17,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194063213,1.3.6.1.4.1.31946.4.2.6.10.4.0,local.0,1.0,1,2024-07-03 00:46:17,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194063214,1.3.6.1.4.1.31946.4.2.6.10.45.0,environmentalTemp.0,20.6,20.6,2024-07-03 00:46:17,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194063215,1.3.6.1.4.1.31946.4.2.6.10.15.0,txMpxPeak.0,82.0,82.0,2024-07-03 00:46:17,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194063216,1.3.6.1.4.1.31946.4.2.6.10.8.0,rfEfficiency.0,71.2,71.2,2024-07-03 00:46:17,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194063217,1.3.6.1.4.1.31946.4.2.6.10.2.0,reflectedPower.0,0.0,0,2024-07-03 00:46:17,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194063218,1.3.6.1.4.1.31946.4.2.6.10.12.0,onAirStatus.0,2.0,on_air (2),2024-07-03 00:46:17,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194063219,1.3.6.1.4.1.31946.4.2.6.10.1.0,forwardPower.0,500.0,500.0,2024-07-03 00:46:17,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194069832,0,networkAvailability,1.0,1,2024-07-03 00:51:58,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194069833,1.3.6.1.4.1.31946.4.2.6.10.60.0,generalStatus.0,4.0,4,2024-07-03 00:51:58,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194069834,1.3.6.1.4.1.31946.4.2.6.10.5.0,plus5v.0,5.19,5.19,2024-07-03 00:51:58,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194069835,1.3.6.1.4.1.31946.4.2.6.10.6.0,plus12v.0,12.24,12.24,2024-07-03 00:51:58,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194069836,1.3.6.1.4.1.31946.4.2.6.10.7.0,minus12.0,12.16,12.16,2024-07-03 00:51:58,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194069837,1.3.6.1.4.1.31946.4.2.6.10.9.0,psuVoltage.0,30.8,30.8,2024-07-03 00:51:58,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194069838,1.3.6.1.4.1.31946.4.2.6.10.10.0,psuCurrent.0,24.5,24.5,2024-07-03 00:51:58,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194069839,1.3.6.1.4.1.31946.4.2.6.10.13.0,standbyStatus.0,1.0,1,2024-07-03 00:51:58,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194069840,1.3.6.1.4.1.31946.4.2.6.10.14.0,txFrequency.0,104.4,104.4,2024-07-03 00:51:58,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194070186,0,networkAvailability,1.0,1,2024-07-03 00:52:08,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194070287,0,networkAvailability,1.0,1,2024-07-03 00:52:12,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194070343,0,networkAvailability,1.0,1,2024-07-03 00:52:14,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194070344,1.3.6.1.4.1.31946.4.2.6.1.0,alarmResetCommand.0,1.0,1,2024-07-03 00:52:14,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194070345,1.3.6.1.4.1.31946.4.2.6.4.0,maxTargetPower.0,1100.0,1100,2024-07-03 00:52:14,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194070346,1.3.6.1.4.1.31946.4.2.6.10.49.0,maxTemperature.0,36.0,36.0,2024-07-03 00:52:14,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194070347,1.3.6.1.4.1.31946.4.2.6.10.4.0,local.0,1.0,1,2024-07-03 00:52:14,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194070348,1.3.6.1.4.1.31946.4.2.6.10.45.0,environmentalTemp.0,20.5,20.5,2024-07-03 00:52:14,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194070349,1.3.6.1.4.1.31946.4.2.6.10.15.0,txMpxPeak.0,81.2,81.2,2024-07-03 00:52:14,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194070350,1.3.6.1.4.1.31946.4.2.6.10.8.0,rfEfficiency.0,71.2,71.2,2024-07-03 00:52:14,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194070351,1.3.6.1.4.1.31946.4.2.6.10.2.0,reflectedPower.0,0.0,0,2024-07-03 00:52:14,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194070352,1.3.6.1.4.1.31946.4.2.6.10.12.0,onAirStatus.0,2.0,on_air (2),2024-07-03 00:52:14,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194070353,1.3.6.1.4.1.31946.4.2.6.10.1.0,forwardPower.0,500.0,500.0,2024-07-03 00:52:14,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194077014,0,networkAvailability,1.0,1,2024-07-03 00:59:04,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194077015,1.3.6.1.4.1.31946.4.2.6.10.60.0,generalStatus.0,4.0,4,2024-07-03 00:59:04,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194077016,1.3.6.1.4.1.31946.4.2.6.10.5.0,plus5v.0,5.19,5.19,2024-07-03 00:59:04,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194077017,1.3.6.1.4.1.31946.4.2.6.10.6.0,plus12v.0,12.25,12.25,2024-07-03 00:59:04,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194077018,1.3.6.1.4.1.31946.4.2.6.10.7.0,minus12.0,12.16,12.16,2024-07-03 00:59:04,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194077019,1.3.6.1.4.1.31946.4.2.6.10.9.0,psuVoltage.0,30.8,30.8,2024-07-03 00:59:04,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194077020,1.3.6.1.4.1.31946.4.2.6.10.10.0,psuCurrent.0,24.5,24.5,2024-07-03 00:59:04,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194077021,1.3.6.1.4.1.31946.4.2.6.10.13.0,standbyStatus.0,1.0,1,2024-07-03 00:59:04,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194077022,1.3.6.1.4.1.31946.4.2.6.10.14.0,txFrequency.0,104.4,104.4,2024-07-03 00:59:04,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194077346,0,networkAvailability,1.0,1,2024-07-03 00:59:24,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194077560,0,networkAvailability,1.0,1,2024-07-03 00:59:38,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194077629,0,networkAvailability,1.0,1,2024-07-03 00:59:47,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194077630,1.3.6.1.4.1.31946.4.2.6.1.0,alarmResetCommand.0,1.0,1,2024-07-03 00:59:47,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194077631,1.3.6.1.4.1.31946.4.2.6.4.0,maxTargetPower.0,1100.0,1100,2024-07-03 00:59:47,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194077632,1.3.6.1.4.1.31946.4.2.6.10.49.0,maxTemperature.0,36.0,36.0,2024-07-03 00:59:47,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194077633,1.3.6.1.4.1.31946.4.2.6.10.4.0,local.0,1.0,1,2024-07-03 00:59:47,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194077634,1.3.6.1.4.1.31946.4.2.6.10.45.0,environmentalTemp.0,20.4,20.4,2024-07-03 00:59:47,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194077635,1.3.6.1.4.1.31946.4.2.6.10.15.0,txMpxPeak.0,80.9,80.9,2024-07-03 00:59:47,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194077636,1.3.6.1.4.1.31946.4.2.6.10.8.0,rfEfficiency.0,71.2,71.2,2024-07-03 00:59:47,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194077637,1.3.6.1.4.1.31946.4.2.6.10.2.0,reflectedPower.0,0.0,0,2024-07-03 00:59:47,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194077638,1.3.6.1.4.1.31946.4.2.6.10.12.0,onAirStatus.0,2.0,on_air (2),2024-07-03 00:59:47,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194077639,1.3.6.1.4.1.31946.4.2.6.10.1.0,forwardPower.0,500.0,500.0,2024-07-03 00:59:47,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194084131,0,networkAvailability,1.0,1,2024-07-03 01:05:50,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194084132,1.3.6.1.4.1.31946.4.2.6.10.60.0,generalStatus.0,4.0,4,2024-07-03 01:05:50,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194084133,1.3.6.1.4.1.31946.4.2.6.10.5.0,plus5v.0,5.19,5.19,2024-07-03 01:05:50,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194084134,1.3.6.1.4.1.31946.4.2.6.10.6.0,plus12v.0,12.25,12.25,2024-07-03 01:05:50,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194084135,1.3.6.1.4.1.31946.4.2.6.10.7.0,minus12.0,12.14,12.14,2024-07-03 01:05:50,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194084136,1.3.6.1.4.1.31946.4.2.6.10.9.0,psuVoltage.0,30.8,30.8,2024-07-03 01:05:50,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194084137,1.3.6.1.4.1.31946.4.2.6.10.10.0,psuCurrent.0,24.6,24.6,2024-07-03 01:05:50,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194084138,1.3.6.1.4.1.31946.4.2.6.10.13.0,standbyStatus.0,1.0,1,2024-07-03 01:05:50,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194084139,1.3.6.1.4.1.31946.4.2.6.10.14.0,txFrequency.0,104.4,104.4,2024-07-03 01:05:50,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194084489,0,networkAvailability,1.0,1,2024-07-03 01:06:00,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194084614,0,networkAvailability,1.0,1,2024-07-03 01:06:05,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194084659,0,networkAvailability,1.0,1,2024-07-03 01:06:07,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194084660,1.3.6.1.4.1.31946.4.2.6.1.0,alarmResetCommand.0,1.0,1,2024-07-03 01:06:07,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194084661,1.3.6.1.4.1.31946.4.2.6.4.0,maxTargetPower.0,1100.0,1100,2024-07-03 01:06:07,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194084662,1.3.6.1.4.1.31946.4.2.6.10.49.0,maxTemperature.0,38.8,38.8,2024-07-03 01:06:07,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194084663,1.3.6.1.4.1.31946.4.2.6.10.4.0,local.0,1.0,1,2024-07-03 01:06:07,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194084664,1.3.6.1.4.1.31946.4.2.6.10.45.0,environmentalTemp.0,24.0,24.0,2024-07-03 01:06:07,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194084665,1.3.6.1.4.1.31946.4.2.6.10.15.0,txMpxPeak.0,80.7,80.7,2024-07-03 01:06:07,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194084666,1.3.6.1.4.1.31946.4.2.6.10.8.0,rfEfficiency.0,71.4,71.4,2024-07-03 01:06:07,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194084667,1.3.6.1.4.1.31946.4.2.6.10.2.0,reflectedPower.0,0.0,0,2024-07-03 01:06:07,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194084668,1.3.6.1.4.1.31946.4.2.6.10.12.0,onAirStatus.0,2.0,on_air (2),2024-07-03 01:06:07,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194084669,1.3.6.1.4.1.31946.4.2.6.10.1.0,forwardPower.0,500.0,500.0,2024-07-03 01:06:07,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194091266,0,networkAvailability,1.0,1,2024-07-03 01:11:59,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194091267,1.3.6.1.4.1.31946.4.2.6.10.60.0,generalStatus.0,4.0,4,2024-07-03 01:11:59,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194091268,1.3.6.1.4.1.31946.4.2.6.10.5.0,plus5v.0,5.19,5.19,2024-07-03 01:11:59,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194091269,1.3.6.1.4.1.31946.4.2.6.10.6.0,plus12v.0,12.25,12.25,2024-07-03 01:11:59,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194091270,1.3.6.1.4.1.31946.4.2.6.10.7.0,minus12.0,12.16,12.16,2024-07-03 01:11:59,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194091271,1.3.6.1.4.1.31946.4.2.6.10.9.0,psuVoltage.0,30.8,30.8,2024-07-03 01:11:59,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194091272,1.3.6.1.4.1.31946.4.2.6.10.10.0,psuCurrent.0,24.6,24.6,2024-07-03 01:11:59,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194091273,1.3.6.1.4.1.31946.4.2.6.10.13.0,standbyStatus.0,1.0,1,2024-07-03 01:11:59,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194091274,1.3.6.1.4.1.31946.4.2.6.10.14.0,txFrequency.0,104.4,104.4,2024-07-03 01:11:59,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194091568,0,networkAvailability,1.0,1,2024-07-03 01:12:08,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194091722,0,networkAvailability,1.0,1,2024-07-03 01:12:13,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194091747,0,networkAvailability,1.0,1,2024-07-03 01:12:15,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194091748,1.3.6.1.4.1.31946.4.2.6.1.0,alarmResetCommand.0,1.0,1,2024-07-03 01:12:15,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194091749,1.3.6.1.4.1.31946.4.2.6.4.0,maxTargetPower.0,1100.0,1100,2024-07-03 01:12:15,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194091750,1.3.6.1.4.1.31946.4.2.6.10.49.0,maxTemperature.0,39.8,39.8,2024-07-03 01:12:15,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194091751,1.3.6.1.4.1.31946.4.2.6.10.4.0,local.0,1.0,1,2024-07-03 01:12:15,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194091752,1.3.6.1.4.1.31946.4.2.6.10.45.0,environmentalTemp.0,24.7,24.7,2024-07-03 01:12:15,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194091753,1.3.6.1.4.1.31946.4.2.6.10.15.0,txMpxPeak.0,80.4,80.4,2024-07-03 01:12:15,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194091754,1.3.6.1.4.1.31946.4.2.6.10.8.0,rfEfficiency.0,71.4,71.4,2024-07-03 01:12:15,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194091755,1.3.6.1.4.1.31946.4.2.6.10.2.0,reflectedPower.0,0.0,0,2024-07-03 01:12:15,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194091756,1.3.6.1.4.1.31946.4.2.6.10.12.0,onAirStatus.0,2.0,on_air (2),2024-07-03 01:12:15,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194091757,1.3.6.1.4.1.31946.4.2.6.10.1.0,forwardPower.0,500.0,500.0,2024-07-03 01:12:15,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194098382,0,networkAvailability,1.0,1,2024-07-03 01:18:42,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194098383,1.3.6.1.4.1.31946.4.2.6.10.60.0,generalStatus.0,4.0,4,2024-07-03 01:18:42,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194098384,1.3.6.1.4.1.31946.4.2.6.10.5.0,plus5v.0,5.19,5.19,2024-07-03 01:18:42,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194098385,1.3.6.1.4.1.31946.4.2.6.10.6.0,plus12v.0,12.25,12.25,2024-07-03 01:18:42,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194098386,1.3.6.1.4.1.31946.4.2.6.10.7.0,minus12.0,12.14,12.14,2024-07-03 01:18:42,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194098387,1.3.6.1.4.1.31946.4.2.6.10.9.0,psuVoltage.0,30.9,30.9,2024-07-03 01:18:42,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194098388,1.3.6.1.4.1.31946.4.2.6.10.10.0,psuCurrent.0,24.6,24.6,2024-07-03 01:18:42,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194098389,1.3.6.1.4.1.31946.4.2.6.10.13.0,standbyStatus.0,1.0,1,2024-07-03 01:18:42,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194098390,1.3.6.1.4.1.31946.4.2.6.10.14.0,txFrequency.0,104.4,104.4,2024-07-03 01:18:42,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194098588,0,networkAvailability,1.0,1,2024-07-03 01:18:59,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194098905,0,networkAvailability,1.0,1,2024-07-03 01:19:25,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194099136,0,networkAvailability,1.0,1,2024-07-03 01:19:40,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194099137,1.3.6.1.4.1.31946.4.2.6.1.0,alarmResetCommand.0,1.0,1,2024-07-03 01:19:40,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194099138,1.3.6.1.4.1.31946.4.2.6.4.0,maxTargetPower.0,1100.0,1100,2024-07-03 01:19:40,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194099139,1.3.6.1.4.1.31946.4.2.6.10.49.0,maxTemperature.0,37.1,37.1,2024-07-03 01:19:40,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194099140,1.3.6.1.4.1.31946.4.2.6.10.4.0,local.0,1.0,1,2024-07-03 01:19:40,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194099141,1.3.6.1.4.1.31946.4.2.6.10.45.0,environmentalTemp.0,21.1,21.1,2024-07-03 01:19:40,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194099142,1.3.6.1.4.1.31946.4.2.6.10.15.0,txMpxPeak.0,81.2,81.2,2024-07-03 01:19:40,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194099143,1.3.6.1.4.1.31946.4.2.6.10.8.0,rfEfficiency.0,71.4,71.4,2024-07-03 01:19:40,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194099144,1.3.6.1.4.1.31946.4.2.6.10.2.0,reflectedPower.0,0.0,0,2024-07-03 01:19:40,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194099145,1.3.6.1.4.1.31946.4.2.6.10.12.0,onAirStatus.0,2.0,on_air (2),2024-07-03 01:19:40,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194099146,1.3.6.1.4.1.31946.4.2.6.10.1.0,forwardPower.0,500.0,500.0,2024-07-03 01:19:40,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194105511,0,networkAvailability,1.0,1,2024-07-03 01:25:35,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194105512,1.3.6.1.4.1.31946.4.2.6.10.60.0,generalStatus.0,4.0,4,2024-07-03 01:25:35,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194105513,1.3.6.1.4.1.31946.4.2.6.10.5.0,plus5v.0,5.19,5.19,2024-07-03 01:25:35,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194105514,1.3.6.1.4.1.31946.4.2.6.10.6.0,plus12v.0,12.25,12.25,2024-07-03 01:25:35,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194105515,1.3.6.1.4.1.31946.4.2.6.10.7.0,minus12.0,12.14,12.14,2024-07-03 01:25:35,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194105516,1.3.6.1.4.1.31946.4.2.6.10.9.0,psuVoltage.0,30.8,30.8,2024-07-03 01:25:35,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194105517,1.3.6.1.4.1.31946.4.2.6.10.10.0,psuCurrent.0,24.5,24.5,2024-07-03 01:25:35,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194105518,1.3.6.1.4.1.31946.4.2.6.10.13.0,standbyStatus.0,1.0,1,2024-07-03 01:25:35,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194105519,1.3.6.1.4.1.31946.4.2.6.10.14.0,txFrequency.0,104.4,104.4,2024-07-03 01:25:35,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194105921,0,networkAvailability,1.0,1,2024-07-03 01:25:47,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194106073,0,networkAvailability,1.0,1,2024-07-03 01:25:52,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194106112,1.3.6.1.4.1.31946.4.2.6.4.0,maxTargetPower.0,1100.0,1100,2024-07-03 01:25:54,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194106113,1.3.6.1.4.1.31946.4.2.6.10.49.0,maxTemperature.0,36.6,36.6,2024-07-03 01:25:54,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194106114,1.3.6.1.4.1.31946.4.2.6.10.4.0,local.0,1.0,1,2024-07-03 01:25:54,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194106115,1.3.6.1.4.1.31946.4.2.6.10.45.0,environmentalTemp.0,21.0,21.0,2024-07-03 01:25:54,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194106116,1.3.6.1.4.1.31946.4.2.6.10.15.0,txMpxPeak.0,80.5,80.5,2024-07-03 01:25:54,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194106117,1.3.6.1.4.1.31946.4.2.6.10.8.0,rfEfficiency.0,71.3,71.3,2024-07-03 01:25:54,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194106118,1.3.6.1.4.1.31946.4.2.6.10.2.0,reflectedPower.0,0.0,0,2024-07-03 01:25:54,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194106119,1.3.6.1.4.1.31946.4.2.6.10.12.0,onAirStatus.0,2.0,on_air (2),2024-07-03 01:25:54,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194106120,1.3.6.1.4.1.31946.4.2.6.10.1.0,forwardPower.0,500.0,500.0,2024-07-03 01:25:54,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194106110,0,networkAvailability,1.0,1,2024-07-03 01:25:54,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194106111,1.3.6.1.4.1.31946.4.2.6.1.0,alarmResetCommand.0,1.0,1,2024-07-03 01:25:54,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194112659,0,networkAvailability,1.0,1,2024-07-03 01:31:28,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194112660,1.3.6.1.4.1.31946.4.2.6.10.60.0,generalStatus.0,4.0,4,2024-07-03 01:31:28,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194112661,1.3.6.1.4.1.31946.4.2.6.10.5.0,plus5v.0,5.19,5.19,2024-07-03 01:31:28,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194112662,1.3.6.1.4.1.31946.4.2.6.10.6.0,plus12v.0,12.25,12.25,2024-07-03 01:31:28,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194112663,1.3.6.1.4.1.31946.4.2.6.10.7.0,minus12.0,12.16,12.16,2024-07-03 01:31:28,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194112664,1.3.6.1.4.1.31946.4.2.6.10.9.0,psuVoltage.0,30.8,30.8,2024-07-03 01:31:28,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194112665,1.3.6.1.4.1.31946.4.2.6.10.10.0,psuCurrent.0,24.5,24.5,2024-07-03 01:31:28,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194112666,1.3.6.1.4.1.31946.4.2.6.10.13.0,standbyStatus.0,1.0,1,2024-07-03 01:31:28,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194112667,1.3.6.1.4.1.31946.4.2.6.10.14.0,txFrequency.0,104.4,104.4,2024-07-03 01:31:28,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194113036,0,networkAvailability,1.0,1,2024-07-03 01:31:40,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194113153,0,networkAvailability,1.0,1,2024-07-03 01:31:44,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194113182,0,networkAvailability,1.0,1,2024-07-03 01:31:46,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194113183,1.3.6.1.4.1.31946.4.2.6.1.0,alarmResetCommand.0,1.0,1,2024-07-03 01:31:46,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194113184,1.3.6.1.4.1.31946.4.2.6.4.0,maxTargetPower.0,1100.0,1100,2024-07-03 01:31:46,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194113185,1.3.6.1.4.1.31946.4.2.6.10.49.0,maxTemperature.0,36.6,36.6,2024-07-03 01:31:46,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194113186,1.3.6.1.4.1.31946.4.2.6.10.4.0,local.0,1.0,1,2024-07-03 01:31:46,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194113187,1.3.6.1.4.1.31946.4.2.6.10.45.0,environmentalTemp.0,21.0,21.0,2024-07-03 01:31:46,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194113188,1.3.6.1.4.1.31946.4.2.6.10.15.0,txMpxPeak.0,80.0,80.0,2024-07-03 01:31:46,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194113189,1.3.6.1.4.1.31946.4.2.6.10.8.0,rfEfficiency.0,71.0,71.0,2024-07-03 01:31:46,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194113190,1.3.6.1.4.1.31946.4.2.6.10.2.0,reflectedPower.0,0.0,0,2024-07-03 01:31:46,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194113191,1.3.6.1.4.1.31946.4.2.6.10.12.0,onAirStatus.0,2.0,on_air (2),2024-07-03 01:31:46,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194113192,1.3.6.1.4.1.31946.4.2.6.10.1.0,forwardPower.0,500.0,500.0,2024-07-03 01:31:46,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194119820,0,networkAvailability,1.0,1,2024-07-03 01:38:02,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194119821,1.3.6.1.4.1.31946.4.2.6.10.60.0,generalStatus.0,4.0,4,2024-07-03 01:38:02,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
194119822,1.3.6.1.4.1.31946.4.2.6.10.5.0,plus5v.0,5.19,5.19,2024-07-03 01:38:02,S.Angelo - Capital - Elenos,94286,local,not equal,1.0
